Brand,Model Name,Year,Price (USD),Mileage (km),Condition,City,Color,Battery (kWh),Range (km),Power (kW),0-100 km/h (s),Charging Type,Seller Type,Date Listed,Month,Sales Volume,Source,Data Type
MG,MG 4 EV,2021,29500,37398,Good,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,28-08-2021,8,120,carmatekh.com,Historical
MG,MG 4 EV,2021,28700,47300,Good,Kratie,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,09-11-2021,11,264,libertycarz.com,Historical
MG,MG 4 EV,2022,28800,32800,Excellent,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,09-02-2022,2,55,carmatekh.com,Historical
MG,MG 4 EV,2022,28500,40663,Good,Siem Reap,Silver,51/64/77,350-520,125,7.7,GB-T/CCS2,Authorized Dealer,03-05-2022,5,120,bydkh.com,Historical
MG,MG 4 EV,2022,28300,33252,Good,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,28-08-2022,8,185,dgmotorscar.com,Historical
MG,MG 4 EV,2022,28000,30008,Good,Battambang,Black,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,13-11-2022,11,216,libertycarz.com,Historical
MG,MG 4 EV,2023,27500,23722,Excellent,Phnom Penh,Black,51/64/77,350-520,125,7.7,GB-T/CCS2,Authorized Dealer,04-01-2023,1,125,carmatekh.com,Historical
MG,MG 4 EV,2023,27200,27638,Like New,Battambang,Silver,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2023,4,195,dgmotorscar.com,Historical
MG,MG 4 EV,2023,26900,20608,Excellent,Siem Reap,Silver,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,15-07-2023,7,235,libertycarz.com,Historical
MG,MG 4 EV,2023,26800,18080,Excellent,Phnom Penh,Pearl White,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,15-10-2023,10,254,mykhmercar.com,Historical
MG,MG 4 EV,2024,25800,17816,New,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,26-01-2024,1,285,carmatekh.com,Historical
MG,MG 4 EV,2024,25200,16282,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2024,4,350,bydkh.com,Historical
MG,MG 4 EV,2024,24800,10065,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,27-07-2024,7,420,dgmotorscar.com,Historical
MG,MG 4 EV,2024,24500,8440,Like New,Phnom Penh,Black,51/64/77,350-520,125,7.7,GB-T/CCS2,Authorized Dealer,27-10-2024,10,450,libertycarz.com,Historical
MG,MG 4 EV,2025,25000,4164,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,07-02-2025,2,39,carmatekh.com,Historical
MG,MG 4 EV,2025,24800,1060,New,Kampot,Black,51/64/77,350-520,125,7.7,GB-T/CCS2,Authorized Dealer,26-05-2025,5,95,libertycarz.com,Historical
MG,MG 4 EV,2025,24600,0,New,Kep,Silver,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,27-08-2025,8,145,dgmotorscar.com,Historical
MG,MG 5,2020,26800,59472,Fair,Sihanoukville,Silver,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,22-03-2020,3,18,dgmotorscar.com,Historical
MG,MG 5,2020,26000,52560,Fair,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Private,18-06-2020,6,65,carmatekh.com,Historical
MG,MG 5,2020,25400,56601,Fair,Kep,Red,61.1,403,130,7.7,GB-T/CCS2,Dealer,23-09-2020,9,127,libertycarz.com,Historical
MG,MG 5,2021,25500,56784,Fair,Phnom Penh,Blue,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,02-02-2021,2,45,carmatekh.com,Historical
MG,MG 5,2021,25200,57869,Fair,Battambang,Red,61.1,403,130,7.7,GB-T/CCS2,Private,13-05-2021,5,110,dgmotorscar.com,Historical
MG,MG 5,2021,25000,52118,Good,Phnom Penh,White,61.1,403,130,7.7,GB-T/CCS2,Private,17-08-2021,8,165,libertycarz.com,Historical
MG,MG 5,2021,24800,41667,Good,Kampot,Black,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,17-11-2021,11,193,mykhmercar.com,Historical
MG,MG 5,2022,24200,33087,Excellent,Phnom Penh,Grey,61.1,403,130,7.7,GB-T/CCS2,Dealer,05-01-2022,1,85,carmatekh.com,Historical
MG,MG 5,2022,23800,38480,Good,Phnom Penh,Grey,61.1,403,130,7.7,GB-T/CCS2,Dealer,21-05-2022,5,195,bydkh.com,Historical
MG,MG 5,2022,23400,31944,Good,Preah Vihear,Grey,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,25-09-2022,9,305,dgmotorscar.com,Historical
MG,MG 5,2022,23200,32310,Excellent,Siem Reap,White,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,22-12-2022,12,346,libertycarz.com,Historical
MG,MG 5,2023,23600,26564,Like New,Phnom Penh,White,61.1,403,130,7.7,GB-T/CCS2,Private,21-01-2023,1,19,carmatekh.com,Historical
MG,MG 5,2023,23400,21275,Excellent,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,01-05-2023,5,75,dgmotorscar.com,Historical
MG,MG 5,2023,23200,20286,Like New,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,05-09-2023,9,125,libertycarz.com,Historical
MG,MG 5,2024,23000,17136,Like New,Siem Reap,Blue,61.1,403,130,7.7,GB-T/CCS2,Dealer,06-02-2024,2,195,carmatekh.com,Historical
MG,MG 5,2024,22800,10080,Like New,Siem Reap,White,61.1,403,130,7.7,GB-T/CCS2,Dealer,19-06-2024,6,325,bydkh.com,Historical
MG,MG 5,2024,22600,7344,Like New,Siem Reap,Silver,61.1,403,130,7.7,GB-T/CCS2,Dealer,22-10-2024,10,437,dgmotorscar.com,Historical
MG,MG 5,2025,22000,5190,New,Battambang,White,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,15-01-2025,1,285,carmatekh.com,Historical
MG,MG 5,2025,21800,1100,New,Siem Reap,Black,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,09-05-2025,5,375,libertycarz.com,Historical
MG,MG 5,2025,21600,0,New,Phnom Penh,Black,61.1,403,130,7.7,GB-T/CCS2,Dealer,16-09-2025,9,422,dgmotorscar.com,Historical
Tesla,Tesla Model 3,2020,58000,58023,Fair,Siem Reap,Silver,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,23-03-2020,3,85,dgmotorscar.com,Historical
Tesla,Tesla Model 3,2020,57200,48660,Fair,Phnom Penh,Silver,60/82,430-576,208,6.1,GB-T/CCS2,Private,22-06-2020,6,215,carmatekh.com,Historical
Tesla,Tesla Model 3,2020,56500,47025,Fair,Sihanoukville,Green,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,25-09-2020,9,385,libertycarz.com,Historical
Tesla,Tesla Model 3,2020,55900,59940,Fair,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,09-12-2020,12,475,mykhmercar.com,Historical
Tesla,Tesla Model 3,2021,54200,61672,Good,Siem Reap,Green,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,21-02-2021,2,55,carmatekh.com,Historical
Tesla,Tesla Model 3,2021,52800,46942,Fair,Phnom Penh,Black,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,05-05-2021,5,125,dgmotorscar.com,Historical
Tesla,Tesla Model 3,2021,51500,43746,Fair,Kampong Cham,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,05-08-2021,8,195,libertycarz.com,Historical
Tesla,Tesla Model 3,2021,50600,42441,Fair,Sihanoukville,Black,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,27-11-2021,11,258,mykhmercar.com,Historical
Tesla,Tesla Model 3,2022,52500,38991,Good,Sihanoukville,Silver,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,03-01-2022,1,85,carmatekh.com,Historical
Tesla,Tesla Model 3,2022,51800,45068,Excellent,Kampot,Blue,60/82,430-576,208,6.1,GB-T/CCS2,Private,13-04-2022,4,155,bydkh.com,Historical
Tesla,Tesla Model 3,2022,50800,34545,Excellent,Sihanoukville,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,18-07-2022,7,225,dgmotorscar.com,Historical
Tesla,Tesla Model 3,2022,50300,33024,Good,Battambang,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,19-10-2022,10,288,libertycarz.com,Historical
Tesla,Tesla Model 3,2023,49800,31528,Excellent,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,01-02-2023,2,155,carmatekh.com,Historical
Tesla,Tesla Model 3,2023,49200,27175,Excellent,Koh Kong,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,03-05-2023,5,280,dgmotorscar.com,Historical
Tesla,Tesla Model 3,2023,48800,22814,Excellent,Siem Reap,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,02-08-2023,8,345,libertycarz.com,Historical
Tesla,Tesla Model 3,2023,49000,18145,Excellent,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,18-11-2023,11,361,mykhmercar.com,Historical
Tesla,Tesla Model 3,2024,47500,16966,Like New,Phnom Penh,Pearl White,60/82,430-576,208,6.1,GB-T/CCS2,Private,23-01-2024,1,195,carmatekh.com,Historical
Tesla,Tesla Model 3,2024,46800,14196,New,Kampot,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,27-04-2024,4,285,bydkh.com,Historical
Tesla,Tesla Model 3,2024,46200,12265,Like New,Kep,Black,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,23-07-2024,7,345,dgmotorscar.com,Historical
Tesla,Tesla Model 3,2024,45800,7288,Like New,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,12-10-2024,10,369,libertycarz.com,Historical
Tesla,Tesla Model 3,2025,45000,5755,New,Phnom Penh,Cosmos Black,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,12-01-2025,1,263,carmatekh.com,Historical
Tesla,Tesla Model 3,2025,44800,2006,New,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,28-04-2025,4,310,libertycarz.com,Historical
Tesla,Tesla Model 3,2025,44500,0,New,Battambang,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,20-08-2025,8,355,dgmotorscar.com,Historical
Tesla,Tesla Model Y,2021,68500,43725,Fair,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,19-01-2021,1,35,dgmotorscar.com,Historical
Tesla,Tesla Model Y,2021,67200,41750,Good,Siem Reap,Red,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,08-04-2021,4,85,carmatekh.com,Historical
Tesla,Tesla Model Y,2021,66000,55016,Good,Sihanoukville,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,09-08-2021,8,165,libertycarz.com,Historical
Tesla,Tesla Model Y,2021,64900,36372,Fair,Sihanoukville,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,28-12-2021,12,233,mykhmercar.com,Historical
Tesla,Tesla Model Y,2022,63500,34680,Excellent,Phnom Penh,Blue,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,19-02-2022,2,95,carmatekh.com,Historical
Tesla,Tesla Model Y,2022,61800,29896,Excellent,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,14-05-2022,5,195,bydkh.com,Historical
Tesla,Tesla Model Y,2022,60200,29172,Excellent,Phnom Penh,Blue,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,17-08-2022,8,295,dgmotorscar.com,Historical
Tesla,Tesla Model Y,2022,59400,26505,Good,Phnom Penh,Pearl White,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,02-11-2022,11,336,libertycarz.com,Historical
Tesla,Tesla Model Y,2023,58500,32973,Excellent,Phnom Penh,Cosmos Black,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,02-01-2023,1,63,carmatekh.com,Historical
Tesla,Tesla Model Y,2023,57500,26130,Excellent,Battambang,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,15-04-2023,4,125,dgmotorscar.com,Historical
Tesla,Tesla Model Y,2023,56800,19343,Excellent,Siem Reap,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,09-07-2023,7,185,libertycarz.com,Historical
Tesla,Tesla Model Y,2023,56100,22480,Excellent,Phnom Penh,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,10-10-2023,10,215,mykhmercar.com,Historical
Tesla,Tesla Model Y,2024,63999,16928,Like New,Phnom Penh,Grey,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,28-02-2024,2,69,carmatekh.com,Historical
Tesla,Tesla Model Y,2024,62500,14729,New,Phnom Penh,Green,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,14-05-2024,5,135,bydkh.com,Historical
Tesla,Tesla Model Y,2024,61800,10320,Like New,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,14-08-2024,8,195,dgmotorscar.com,Historical
Tesla,Tesla Model Y,2024,61200,7980,Like New,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,16-11-2024,11,225,libertycarz.com,Historical
Tesla,Tesla Model Y,2025,63999,4230,New,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,24-01-2025,1,185,carmatekh.com,Historical
Tesla,Tesla Model Y,2025,63500,866,New,Siem Reap,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,11-05-2025,5,245,libertycarz.com,Historical
Tesla,Tesla Model Y,2025,63000,0,New,Phnom Penh,Green,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,25-08-2025,8,275,dgmotorscar.com,Historical
Kia,Kia EV5,2023,39500,31563,Like New,Preah Vihear,Grey,64.2/88,400-600,160,7.5,GB-T/CCS2,Dealer,12-03-2023,3,45,carmatekh.com,Historical
Kia,Kia EV5,2023,38500,26280,Like New,Phnom Penh,Silver,64.2/88,400-600,160,7.5,GB-T/CCS2,Dealer,28-06-2023,6,125,dgmotorscar.com,Historical
Kia,Kia EV5,2023,37800,20559,Excellent,Phnom Penh,Black,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,08-09-2023,9,235,libertycarz.com,Historical
Kia,Kia EV5,2023,37300,19566,Like New,Siem Reap,Grey,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,23-12-2023,12,292,bydkh.com,Historical
Kia,Kia EV5,2024,36200,13024,New,Phnom Penh,Blue,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,11-02-2024,2,95,carmatekh.com,Historical
Kia,Kia EV5,2024,35500,10439,New,Kampot,Silver,64.2/88,400-600,160,7.5,GB-T/CCS2,Dealer,13-05-2024,5,155,dgmotorscar.com,Historical
Kia,Kia EV5,2024,35000,8720,New,Phnom Penh,Silver,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,13-08-2024,8,191,libertycarz.com,Historical
Kia,Kia EV5,2024,34600,7224,Like New,Phnom Penh,Black,64.2/88,400-600,160,7.5,GB-T/CCS2,Private,11-11-2024,11,245,mykhmercar.com,Historical
Kia,Kia EV5,2025,35000,5525,New,Kampot,White,64.2/88,400-600,160,7.5,GB-T/CCS2,Private,25-01-2025,1,185,carmatekh.com,Historical
Kia,Kia EV5,2025,34800,1650,New,Phnom Penh,Grey,64.2/88,400-600,160,7.5,GB-T/CCS2,Private,16-04-2025,4,255,libertycarz.com,Historical
Kia,Kia EV5,2025,34500,0,New,Phnom Penh,White,64.2/88,400-600,160,7.5,GB-T/CCS2,Dealer,17-07-2025,7,310,dgmotorscar.com,Historical
Kia,Kia EV6,2022,59700,38064,Good,Phnom Penh,Grey,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,19-03-2022,3,26,dgmotorscar.com,Historical
Kia,Kia EV6,2022,57500,38484,Good,Phnom Penh,Black,77.4,484,168,7.1,GB-T/CCS2,Dealer,20-06-2022,6,65,carmatekh.com,Historical
Kia,Kia EV6,2022,55800,26499,Excellent,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,05-09-2022,9,120,libertycarz.com,Historical
Kia,Kia EV6,2022,53700,28440,Good,Phnom Penh,Silver,77.4,484,168,7.1,GB-T/CCS2,Dealer,14-12-2022,12,155,bydkh.com,Historical
Kia,Kia EV6,2023,52800,24248,Excellent,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Private,18-02-2023,2,85,carmatekh.com,Historical
Kia,Kia EV6,2023,51500,24525,Like New,Phnom Penh,Blue,77.4,484,168,7.1,GB-T/CCS2,Dealer,14-05-2023,5,165,dgmotorscar.com,Historical
Kia,Kia EV6,2023,50800,22770,Like New,Kampot,Silver,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,19-08-2023,8,225,libertycarz.com,Historical
Kia,Kia EV6,2023,50500,22097,Excellent,Phnom Penh,Black,77.4,484,168,7.1,GB-T/CCS2,Dealer,11-11-2023,11,263,mykhmercar.com,Historical
Kia,Kia EV6,2024,49500,18972,Like New,Sihanoukville,Green,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,03-01-2024,1,54,carmatekh.com,Historical
Kia,Kia EV6,2024,48200,11956,New,Phnom Penh,Black,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,03-04-2024,4,95,bydkh.com,Historical
Kia,Kia EV6,2024,47000,10538,Like New,Phnom Penh,Blue,77.4,484,168,7.1,GB-T/CCS2,Private,03-07-2024,7,145,dgmotorscar.com,Historical
Kia,Kia EV6,2024,46200,8992,New,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,25-10-2024,10,185,libertycarz.com,Historical
Kia,Kia EV6,2025,48000,4895,New,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Dealer,07-01-2025,1,155,carmatekh.com,Historical
Kia,Kia EV6,2025,47500,1108,New,Kampong Cham,Grey,77.4,484,168,7.1,GB-T/CCS2,Private,06-05-2025,5,234,libertycarz.com,Historical
Kia,Kia EV6,2025,47200,0,New,Phnom Penh,Silver,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,19-08-2025,8,275,dgmotorscar.com,Historical
Kia,Kia EV9,2023,85000,30996,Excellent,Kampot,Grey,99.8,541,283,5.3,GB-T/CCS2,Authorized Dealer,05-03-2023,3,15,carmatekh.com,Historical
Kia,Kia EV9,2023,83500,20016,Excellent,Phnom Penh,Black,99.8,541,283,5.3,GB-T/CCS2,Private,09-06-2023,6,85,dgmotorscar.com,Historical
Kia,Kia EV9,2023,82000,17388,Excellent,Phnom Penh,Black,99.8,541,283,5.3,GB-T/CCS2,Dealer,15-09-2023,9,295,libertycarz.com,Historical
Kia,Kia EV9,2023,80100,14922,Excellent,Sihanoukville,White,99.8,541,283,5.3,GB-T/CCS2,Dealer,28-12-2023,12,492,bydkh.com,Historical
Kia,Kia EV9,2024,78500,17824,Like New,Phnom Penh,Silver,99.8,541,283,5.3,GB-T/CCS2,Private,26-02-2024,2,135,carmatekh.com,Historical
Kia,Kia EV9,2024,76200,10673,Like New,Koh Kong,Silver,99.8,541,283,5.3,GB-T/CCS2,Authorized Dealer,07-05-2024,5,265,dgmotorscar.com,Historical
Kia,Kia EV9,2024,74500,11090,Like New,Phnom Penh,Cosmos Black,99.8,541,283,5.3,GB-T/CCS2,Dealer,15-08-2024,8,365,libertycarz.com,Historical
Kia,Kia EV9,2024,72700,6825,New,Phnom Penh,White,99.8,541,283,5.3,GB-T/CCS2,Private,08-11-2024,11,400,mykhmercar.com,Historical
Kia,Kia EV9,2025,75000,5120,New,Phnom Penh,Grey,99.8,541,283,5.3,GB-T/CCS2,Authorized Dealer,12-01-2025,1,100,carmatekh.com,Historical
Kia,Kia EV9,2025,74500,944,New,Phnom Penh,Black,99.8,541,283,5.3,GB-T/CCS2,Dealer,20-05-2025,5,155,libertycarz.com,Historical
Kia,Kia EV9,2025,74000,0,New,Phnom Penh,White,99.8,541,283,5.3,GB-T/CCS2,Authorized Dealer,22-08-2025,8,195,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 5,2021,52000,45360,Fair,Kampong Cham,Grey,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,20-06-2021,6,25,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 5,2021,49800,43650,Good,Siem Reap,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,12-09-2021,9,125,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 5,2021,48200,47670,Fair,Phnom Penh,Grey,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,03-12-2021,12,492,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 5,2022,47500,43440,Good,Siem Reap,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,05-02-2022,2,65,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 5,2022,46500,42883,Excellent,Siem Reap,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,12-05-2022,5,145,bydkh.com,Historical
Hyundai,Hyundai Ioniq 5,2022,45800,33490,Good,Phnom Penh,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,25-08-2022,8,235,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 5,2022,45600,27838,Excellent,Kratie,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,10-11-2022,11,262,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 5,2023,45400,30711,Like New,Battambang,Green,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,20-01-2023,1,15,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 5,2023,45200,28730,Excellent,Phnom Penh,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,23-04-2023,4,85,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 5,2023,44800,20332,Excellent,Phnom Penh,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,24-07-2023,7,145,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 5,2023,44500,20540,Excellent,Kampong Cham,Blue,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,08-10-2023,10,195,mykhmercar.com,Historical
Hyundai,Hyundai Ioniq 5,2024,44200,15674,Like New,Preah Vihear,Blue,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,27-01-2024,1,460,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 5,2024,43800,12844,Like New,Phnom Penh,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,13-05-2024,5,285,bydkh.com,Historical
Hyundai,Hyundai Ioniq 5,2024,43500,10700,Like New,Preah Vihear,Red,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,26-08-2024,8,195,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 5,2024,43200,6090,Like New,Phnom Penh,Silver,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,12-11-2024,11,165,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 5,2025,42000,3408,New,Phnom Penh,Blue,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,09-02-2025,2,17,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 5,2025,42200,1062,New,Sihanoukville,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,08-05-2025,5,85,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 5,2025,42500,0,New,Kep,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,13-09-2025,9,145,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 6,2022,62500,33694,Excellent,Phnom Penh,White,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,08-08-2022,8,35,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 6,2022,60800,29853,Excellent,Sihanoukville,Grey,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,26-11-2022,11,145,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 6,2023,58200,24360,Like New,Phnom Penh,Red,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,23-02-2023,2,99,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 6,2023,56500,29700,Excellent,Phnom Penh,White,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,03-05-2023,5,165,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 6,2023,55200,20482,Like New,Sihanoukville,Silver,53/77.4,429-614,151,8.1,GB-T/CCS2,Private,24-08-2023,8,225,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 6,2023,54000,20330,Excellent,Phnom Penh,Black,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,10-11-2023,11,285,bydkh.com,Historical
Hyundai,Hyundai Ioniq 6,2024,53500,14008,New,Phnom Penh,Blue,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,15-01-2024,1,195,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 6,2024,52500,11984,Like New,Siem Reap,White,53/77.4,429-614,151,8.1,GB-T/CCS2,Private,17-04-2024,4,310,bydkh.com,Historical
Hyundai,Hyundai Ioniq 6,2024,51800,10153,New,Phnom Penh,White,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,12-07-2024,7,395,dgmotorscar.com,Historical
Hyundai,Hyundai Ioniq 6,2024,51300,8736,Like New,Phnom Penh,Grey,53/77.4,429-614,151,8.1,GB-T/CCS2,Authorized Dealer,17-10-2024,10,471,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 6,2025,52000,4170,New,Phnom Penh,Silver,53/77.4,429-614,151,8.1,GB-T/CCS2,Authorized Dealer,21-01-2025,1,24,carmatekh.com,Historical
Hyundai,Hyundai Ioniq 6,2025,51500,991,New,Kampong Cham,Black,53/77.4,429-614,151,8.1,GB-T/CCS2,Authorized Dealer,03-05-2025,5,85,libertycarz.com,Historical
Hyundai,Hyundai Ioniq 6,2025,51200,0,New,Kampong Cham,Grey,53/77.4,429-614,151,8.1,GB-T/CCS2,Private,25-08-2025,8,135,dgmotorscar.com,Historical
Nissan,Nissan Leaf,2020,38500,75264,Fair,Phnom Penh,Black,40/62,240-385,110,7.0,GB-T/CCS2,Private,11-02-2020,2,25,dgmotorscar.com,Historical
Nissan,Nissan Leaf,2020,37200,54229,Fair,Kratie,Silver,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,06-05-2020,5,65,carmatekh.com,Historical
Nissan,Nissan Leaf,2020,36300,48256,Fair,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,26-08-2020,8,115,libertycarz.com,Historical
Nissan,Nissan Leaf,2021,35200,43513,Fair,Kep,Silver,40/62,240-385,110,7.0,GB-T/CCS2,Private,27-01-2021,1,85,carmatekh.com,Historical
Nissan,Nissan Leaf,2021,34000,52100,Fair,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,10-04-2021,4,195,dgmotorscar.com,Historical
Nissan,Nissan Leaf,2021,33200,55154,Good,Kampot,Black,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,04-08-2021,8,305,libertycarz.com,Historical
Nissan,Nissan Leaf,2021,33000,43989,Fair,Kampong Cham,Green,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,13-11-2021,11,370,mykhmercar.com,Historical
